gameId,playId,event,down,yardsToGo,playDirection,absoluteYardlineNumber,playResult,togo,x,y,firstdown
2018092700,971,ball_snap,3,2,left,40,1,short,39.81,29.62,0
2018092700,1067,ball_snap,3,2,left,29,0,short,28.98,23.62,0
2018092700,1067,pass_outcome_incomplete,3,2,left,29,0,short,34.63,19.36,0
2018092700,1370,ball_snap,2,3,right,42,0,short,40.84,29.51,0
2018092700,1370,pass_outcome_incomplete,2,3,right,42,0,short,53.81,35.11,0
2018092700,1392,ball_snap,3,3,right,42,0,short,41.04,29.59,0
2018092700,1392,pass_outcome_incomplete,3,3,right,42,0,short,47.37,6.67,0
2018093007,102,ball_snap,2,3,right,55,0,short,54.22,29.78,0
2018093007,102,pass_outcome_incomplete,2,3,right,55,0,short,86.78,40.6,0
2018093006,520,ball_snap,3,2,left,12,0,short,14.43,29.41,0
2018093006,520,pass_outcome_incomplete,3,2,left,12,0,short,9.49,29.81,0
2018093003,549,ball_snap,2,3,left,13,0,short,13.82,23.7,0
2018093003,549,pass_outcome_incomplete,2,3,left,13,0,short,5.47,11.12,0
2018093000,726,ball_snap,2,2,right,67,0,short,66.93,25.79,0
2018093000,726,pass_outcome_incomplete,2,2,right,67,0,short,107.59,50.92,0
2018093002,731,ball_snap,2,3,right,54,0,short,53.44,23.98,0
2018093002,731,pass_outcome_incomplete,2,3,right,54,0,short,56.82,13.27,0
2018093004,838,ball_snap,2,3,right,107,0,short,106.48,29.84,0
2018093004,838,pass_outcome_incomplete,2,3,right,107,0,short,118.02,25.41,0
2018093003,947,ball_snap,2,1,right,80,0,short,80.37,23.7,0
2018093003,947,pass_outcome_incomplete,2,1,right,80,0,short,113.87,5.47,0
2018093002,1114,ball_snap,2,1,right,76,0,short,73.77,23.8,0
2018093002,1114,pass_outcome_incomplete,2,1,right,76,0,short,114.47,2.95,0
2018093002,1204,ball_snap,3,3,right,85,0,short,83.44,24.31,0
2018093002,1204,pass_outcome_incomplete,3,3,right,85,0,short,94.49,18,0
2018093004,1312,ball_snap,3,2,left,55,0,short,55.29,23.61,0
2018093004,1312,pass_outcome_incomplete,3,2,left,55,0,short,41.15,17.75,0
2018093004,1463,ball_snap,2,3,right,46,0,short,45.4,23.45,0
2018093004,1463,pass_outcome_incomplete,2,3,right,46,0,short,53.36,20.8,0
2018093004,1485,ball_snap,3,3,right,46,0,short,45.23,23.72,0
2018093004,1485,pass_outcome_incomplete,3,3,right,46,0,short,52.08,30.37,0
2018093005,1635,ball_snap,3,1,left,59,0,short,60.3,29.55,0
2018093005,1635,pass_outcome_incomplete,3,1,left,59,0,short,30.68,52.08,0
2018093005,1657,ball_snap,4,1,left,59,0,short,60.22,29.65,0
2018093005,1657,pass_outcome_incomplete,4,1,left,59,0,short,27.76,43.35,0
2018093007,1886,ball_snap,2,3,right,100,0,short,99.92,23.75,0
2018093007,1886,pass_outcome_incomplete,2,3,right,100,0,short,118.68,-1.81,0
2018093005,2390,ball_snap,3,1,right,52,0,short,49.51,23.79,0
2018093005,2390,pass_outcome_incomplete,3,1,right,52,0,short,61.5,0.93,0
2018093001,2736,ball_snap,1,3,right,107,0,short,106.78,23.8,0
2018093001,2736,pass_outcome_incomplete,1,3,right,107,0,short,127.1,8.45,0
2018093001,2760,ball_snap,2,3,right,107,0,short,106.87,24.01,0
2018093001,2760,pass_outcome_incomplete,2,3,right,107,0,short,111.12,4.47,0
2018093003,2557,ball_snap,2,3,right,74,0,short,73.78,25.12,0
2018093003,2557,pass_outcome_incomplete,2,3,right,74,0,short,86.01,33.26,0
2018093003,2579,ball_snap,3,3,right,74,0,short,73.79,25.24,0
2018093003,2579,pass_outcome_incomplete,3,3,right,74,0,short,117.36,-2.87,0
2018093003,2601,ball_snap,4,3,right,74,0,short,73.54,24.64,0
2018093003,2601,pass_outcome_incomplete,4,3,right,74,0,short,75.7,8.1,0
2018093001,3085,ball_snap,3,3,right,34,0,short,33.2,23.96,0
2018093001,3085,pass_outcome_incomplete,3,3,right,34,0,short,65.81,48.77,0
2018093000,2856,ball_snap,2,3,right,59,-3,short,58.03,23.66,0
2018093003,2863,ball_snap,3,3,left,65,-16,short,65.63,29.66,0
2018093001,3386,ball_snap,3,3,right,83,0,short,82.05,29.91,0
2018093001,3386,pass_outcome_incomplete,3,3,right,83,0,short,103.99,17.06,0
2018093002,3563,ball_snap,2,3,right,42,0,short,41.24,24.07,0
2018093002,3563,pass_outcome_incomplete,2,3,right,42,0,short,70.21,-3.83,0
2018093007,3472,ball_snap,3,3,right,37,0,short,36.47,29.67,0
2018093007,3696,ball_snap,3,3,left,22,0,short,23.41,23.57,0
2018093007,3696,pass_outcome_incomplete,3,3,left,22,0,short,0.29,54.18,0
2018093003,3918,ball_snap,3,3,right,68,-8,short,67.08,29.96,0
2018093009,441,ball_snap,2,2,right,NA,-10,short,41.93,25.26,0
2018093007,4231,ball_snap,2,2,left,52,-2,short,52.19,23.62,0
2018093009,767,ball_snap,1,1,right,109,0,short,107.68,30.14,0
2018093009,767,pass_outcome_incomplete,1,1,right,109,0,short,119.25,18.48,0
2018093011,394,ball_snap,2,2,left,12,0,short,13.44,23.76,0
2018093011,394,pass_outcome_incomplete,2,2,left,12,0,short,-1.54,60.1,0
2018093009,812,ball_snap,3,1,right,109,-6,short,108.53,30.24,0
2018093004,5026,ball_snap,3,2,left,35,0,short,36.63,29.91,0
2018093004,5026,pass_outcome_incomplete,3,2,left,35,0,short,30.95,38.69,0
2018093011,522,ball_snap,3,2,right,43,0,short,41.97,29.49,0
2018093011,522,pass_outcome_incomplete,3,2,right,43,0,short,38.12,22.06,0
2018093009,1065,ball_snap,3,2,right,81,0,short,79.71,24.21,0
2018093008,1045,ball_snap,3,3,left,14,0,short,14.83,25.67,0
2018093009,1065,pass_outcome_incomplete,3,2,right,81,0,short,102.77,54.69,0
2018093008,1045,pass_outcome_incomplete,3,3,left,14,0,short,0.99,41.88,0
2018093010,1507,ball_snap,3,3,right,107,0,short,105.89,29.89,0
2018093010,1507,pass_outcome_incomplete,3,3,right,107,0,short,121.35,49.85,0
2018093008,2097,ball_snap,4,1,right,66,-6,short,65.05,30.01,0
2018093010,1895,ball_snap,3,2,right,43,0,short,40.13,29.97,0
2018093010,1895,pass_outcome_incomplete,3,2,right,43,0,short,52.49,-0.01,0
2018093009,3225,ball_snap,2,3,left,20,0,short,20.09,29.86,0
2018093009,3225,pass_outcome_incomplete,2,3,left,20,0,short,6.13,-1.25,0
2018093008,3443,ball_snap,3,1,right,54,0,short,52.97,29.84,0
2018093008,3443,pass_outcome_incomplete,3,1,right,54,0,short,60.65,56.52,0
2018093008,3706,ball_snap,3,3,right,39,0,short,38.17,23.95,0
2018093008,3706,pass_outcome_incomplete,3,3,right,39,0,short,46.36,12.37,0
2018093010,3578,ball_snap,3,3,right,107,0,short,106.33,23.82,0
2018093010,3578,pass_outcome_incomplete,3,3,right,107,0,short,109.29,45.81,0
2018093010,3728,ball_snap,2,3,left,86,0,short,86.84,29.28,0
2018093010,3728,pass_outcome_incomplete,2,3,left,86,0,short,64.92,0.99,0
2018093010,3750,ball_snap,3,3,left,86,0,short,87.81,29.59,0
2018093010,3750,pass_outcome_incomplete,3,3,left,86,0,short,87.32,24.41,0
2018093009,5136,ball_snap,3,3,right,82,-4,short,82.05,24.32,0
2018093012,1589,ball_snap,2,3,left,30,0,short,30.79,29.59,0
2018093012,1589,pass_outcome_incomplete,2,3,left,30,0,short,30.91,33.86,0
2018093012,1611,ball_snap,3,3,left,30,0,short,32.15,29.92,0
2018093012,1611,pass_outcome_incomplete,3,3,left,30,0,short,7.32,0.36,0
2018093012,2312,ball_snap,3,3,left,69,-5,short,69.43,29.68,0
2018093012,2763,ball_snap,2,3,right,50,0,short,49.51,29.91,0
2018093012,2763,pass_outcome_incomplete,2,3,right,50,0,short,52.87,36.8,0
2018093012,4272,ball_snap,2,1,right,35,-9,short,33.96,29.7,0
2018100100,2335,ball_snap,3,3,left,13,0,short,13.05,29.13,0
2018100100,2335,pass_outcome_incomplete,3,3,left,13,0,short,0.82,18.69,0
2018100100,2978,ball_snap,3,1,left,76,0,short,76.9,29.8,0
2018100100,2978,pass_outcome_incomplete,3,1,left,76,0,short,40.69,51.1,0
2018100100,3417,ball_snap,2,1,right,87,0,short,85.07,27.97,0
2018100100,3417,pass_outcome_incomplete,2,1,right,87,0,short,99.15,55.11,0
2018100100,3698,ball_snap,2,2,right,58,-3,short,57.67,23.66,0
2018101100,135,ball_snap,2,2,left,77,0,short,76.98,29.77,0
2018101100,823,ball_snap,1,1,right,109,0,short,108.72,23.81,0
2018101100,1592,ball_snap,2,3,right,107,0,short,106.87,29.81,0
2018101100,1592,pass_outcome_incomplete,2,3,right,107,0,short,110.97,3.98,0
2018101100,1614,ball_snap,3,3,right,107,0,short,106.62,29.79,0
2018101100,1614,pass_outcome_incomplete,3,3,right,107,0,short,107.51,51.93,0
2018101405,113,ball_snap,3,3,right,33,0,short,31.63,29.72,0
2018101405,113,pass_outcome_incomplete,3,3,right,33,0,short,47.33,20.08,0
2018101405,279,ball_snap,3,2,left,52,0,short,53.68,29.99,0
2018101405,279,pass_outcome_incomplete,3,2,left,52,0,short,60.47,48.25,0
2018101405,301,ball_snap,4,2,left,52,-1,short,52.58,29.53,0
2018101408,229,ball_snap,3,2,right,38,0,short,36.05,29.46,0
2018101408,229,pass_outcome_incomplete,3,2,right,38,0,short,39.67,26.38,0
2018101407,325,ball_snap,2,1,right,NA,0,short,108.25,30.24,0
2018101407,325,pass_outcome_incomplete,2,1,right,NA,0,short,122.43,3.01,0
2018101404,490,ball_snap,2,1,left,76,0,short,76.22,29.85,0
2018101408,692,ball_snap,2,2,right,108,0,short,106.47,24.38,0
2018101408,692,pass_outcome_incomplete,2,2,right,108,0,short,116.76,-6.59,0
2018101406,1008,ball_snap,3,3,left,13,0,short,13.29,24.01,0
2018101406,1008,pass_outcome_incomplete,3,3,left,13,0,short,7.92,24.85,0
2018101405,1040,ball_snap,3,1,right,50,0,short,49.94,23.79,0
2018101405,1136,ball_snap,3,1,left,11,0,short,10.92,25.81,0
2018101405,1136,pass_outcome_incomplete,3,1,left,11,0,short,3.34,49.26,0
2018101400,1418,ball_snap,2,3,right,61,0,short,59.89,24.02,0
2018101400,1418,pass_outcome_incomplete,2,3,right,61,0,short,61.63,19.78,0
2018101403,1596,ball_snap,2,2,left,62,0,short,61.58,23.89,0
2018101403,1596,pass_outcome_incomplete,2,2,left,62,0,short,14.36,10.22,0
2018101408,1448,ball_snap,2,2,right,43,0,short,41.24,24.22,0
2018101408,1448,pass_outcome_incomplete,2,2,right,43,0,short,46.04,49.81,0
2018101403,1764,ball_snap,2,3,left,27,-11,short,27.69,30.2,0
2018101405,1648,ball_snap,2,2,right,64,0,short,62.29,23.96,0
2018101400,1633,ball_snap,3,1,left,100,0,short,100.93,29.21,0
2018101405,1648,pass_outcome_incomplete,2,2,right,64,0,short,64.55,24.61,0
2018101400,1633,pass_outcome_incomplete,3,1,left,100,0,short,88.09,57.33,0
2018101405,1670,ball_snap,3,2,right,NA,-10,short,62.01,24.29,0
2018101402,1801,ball_snap,3,2,left,33,0,short,34.53,29.72,0
2018101402,1801,pass_outcome_incomplete,3,2,left,33,0,short,29.55,56.33,0
2018101402,1823,ball_snap,4,2,left,33,0,short,34.15,29.65,0
2018101402,1823,pass_outcome_incomplete,4,2,left,33,0,short,17.18,14.21,0
2018101401,2479,ball_snap,2,1,right,109,0,short,108.72,26.79,0
2018101401,2479,pass_outcome_incomplete,2,1,right,109,0,short,119.83,3.67,0
2018101403,2732,ball_snap,3,1,left,76,-2,short,76.42,30.04,0
2018101407,2736,ball_snap,2,3,left,75,0,short,76.24,23.98,0
2018101407,2736,pass_outcome_incomplete,2,3,left,75,0,short,69.2,28.47,0
2018101407,2762,ball_snap,3,3,left,75,0,short,75.08,24.14,0
2018101407,2762,pass_outcome_incomplete,3,3,left,75,0,short,27.12,2.55,0
2018101406,3236,ball_snap,2,2,left,12,0,short,13.09,29.53,0
2018101406,3236,pass_outcome_incomplete,2,2,left,12,0,short,9.68,29.75,0
2018101405,3145,ball_snap,3,2,left,42,0,short,43.17,29.62,0
2018101405,3145,pass_outcome_incomplete,3,2,left,42,0,short,46.79,18.62,0
2018101405,3167,ball_snap,4,2,left,42,0,short,42.58,29.63,0
2018101405,3167,pass_outcome_incomplete,4,2,left,42,0,short,16.38,-2.84,0
2018101404,2920,ball_snap,1,3,right,NA,-10,short,107.12,29.87,0
2018101405,3239,ball_snap,3,3,right,50,-8,short,49.04,23.58,0
2018101406,3509,ball_snap,3,2,right,83,0,short,82.54,28.96,0
2018101406,3509,pass_outcome_incomplete,3,2,right,83,0,short,84.4,5.52,0
2018101405,3433,ball_snap,1,3,left,NA,2,short,13.4,24.4,0
2018101405,3433,pass_outcome_incomplete,1,3,left,NA,2,short,4.35,47.21,0
2018101401,3460,ball_snap,3,2,left,16,0,short,16.56,23.93,0
2018101402,3460,ball_snap,2,1,left,11,0,short,11.79,29.48,0
2018101402,3460,pass_outcome_incomplete,2,1,left,11,0,short,11.72,32.62,0
2018101403,3593,ball_snap,2,2,right,108,-1,short,107.25,24.75,0
2018101400,3544,ball_snap,2,3,right,69,0,short,67.59,29.85,0
2018101400,3544,pass_outcome_incomplete,2,3,right,69,0,short,113.68,4.41,0
2018101401,3892,ball_snap,2,2,left,79,0,short,79.09,23.73,0
2018101401,3892,pass_outcome_incomplete,2,2,left,79,0,short,48.88,49.92,0
2018101410,93,ball_snap,3,3,right,42,1,short,41.14,23.77,0
2018101409,634,ball_snap,3,2,left,31,0,short,30.74,26.88,0
2018101409,634,pass_outcome_incomplete,3,2,left,31,0,short,19.82,12.75,0
2018101404,4407,ball_snap,3,1,right,81,0,short,76.72,-1.42,0
2018101410,897,ball_snap,3,3,left,42,-8,short,43.08,29.74,0
2018101410,1428,ball_snap,3,1,right,59,0,short,58.18,23.71,0
2018101410,1428,pass_outcome_incomplete,3,1,right,59,0,short,79.42,6.89,0
2018101409,1902,ball_snap,2,3,left,49,0,short,49.86,29.96,0
2018101409,1902,pass_outcome_incomplete,2,3,left,49,0,short,19.68,50.27,0
2018101409,1924,ball_snap,3,3,left,49,0,short,50.41,29.74,0
2018101409,1924,pass_outcome_incomplete,3,3,left,49,0,short,9.74,2.98,0
2018101409,1963,ball_snap,4,3,left,49,-11,short,50.12,29.76,0
2018101409,2673,ball_snap,1,2,left,NA,1,short,12.59,29.74,0
2018101409,2673,pass_outcome_incomplete,1,2,left,NA,1,short,-0.99,55.84,0
2018101409,3343,ball_snap,3,3,right,91,-10,short,89.77,30.05,0
2018101409,4186,ball_snap,1,1,left,11,0,short,12.01,23.72,0
2018101409,4186,pass_outcome_incomplete,1,1,left,11,0,short,7.37,52.75,0
2018101412,160,ball_snap,3,3,left,50,0,short,51.55,23.84,0
2018101412,160,pass_outcome_incomplete,3,3,left,50,0,short,33.78,28.63,0
2018101412,182,ball_snap,4,3,left,50,0,short,51.3,23.77,0
2018101412,182,pass_outcome_incomplete,4,3,left,50,0,short,37.98,-1.15,0
2018101412,1559,ball_snap,1,1,right,109,-1,short,109.03,30.09,0
2018101412,2610,ball_snap,3,2,right,98,0,short,97.74,29.7,0
2018101412,2610,pass_outcome_incomplete,3,2,right,98,0,short,102.28,46.84,0
2018101500,674,ball_snap,3,2,left,65,0,short,66.79,23.6,0
2018101500,674,pass_outcome_incomplete,3,2,left,65,0,short,67.52,21.16,0
2018101500,2467,ball_snap,3,2,right,84,0,short,82.57,29.75,0
2018101500,2467,pass_outcome_incomplete,3,2,right,84,0,short,89.7,13.13,0
2018101500,3168,ball_snap,4,3,right,106,0,short,105.84,23.7,0
2018101500,3168,pass_outcome_incomplete,4,3,right,106,0,short,111.44,46.76,0
2018101500,3679,ball_snap,2,3,left,56,0,short,56.89,23.85,0
2018101500,3679,pass_outcome_incomplete,2,3,left,56,0,short,55.9,19.73,0
2018101500,3701,ball_snap,3,3,left,56,0,short,57.02,23.94,0
2018101800,262,ball_snap,3,3,right,33,0,short,32.28,29.92,0
2018101800,262,pass_outcome_incomplete,3,3,right,33,0,short,52.97,11.97,0
2018101800,863,ball_snap,3,2,left,77,1,short,77.32,23.96,0
2018101800,967,ball_snap,3,1,right,56,0,short,54.66,30.29,0
2018101800,1324,ball_snap,3,3,left,66,0,short,67.4,29.7,0
2018101800,1324,pass_outcome_incomplete,3,3,left,66,0,short,56.11,51.69,0
2018102100,919,ball_snap,3,2,left,25,0,short,25.66,24.04,0
2018102100,919,pass_outcome_incomplete,3,2,left,25,0,short,19.5,51.62,0
2018102100,3301,ball_snap,2,3,right,107,0,short,104.33,25.4,0
2018102100,3301,pass_outcome_incomplete,2,3,right,107,0,short,119.74,36.76,0
2018102102,185,ball_snap,2,1,right,101,0,short,101.61,23.99,0
2018102102,185,pass_outcome_incomplete,2,1,right,101,0,short,96.18,25.45,0
2018102102,538,ball_snap,3,2,right,43,0,short,43.59,23.74,0
2018102102,538,pass_outcome_incomplete,3,2,right,43,0,short,43.83,15.69,0
2018102106,552,ball_snap,3,2,left,91,0,short,91.26,27.72,0
2018102106,552,pass_outcome_incomplete,3,2,left,91,0,short,99.59,40.27,0
2018102108,638,ball_snap,3,3,left,28,0,short,28.26,23.52,0
2018102108,638,pass_outcome_incomplete,3,3,left,28,0,short,17.55,19.29,0
2018102107,1007,ball_snap,3,3,left,70,0,short,71.77,28.2,0
2018102107,1007,pass_outcome_incomplete,3,3,left,70,0,short,51.57,-1.25,0
2018102107,1287,ball_snap,1,3,left,13,0,short,14.12,23.59,0
2018102107,1287,pass_outcome_incomplete,1,3,left,13,0,short,16.94,15.16,0
2018102102,1380,ball_snap,1,2,right,108,0,short,106.45,29.84,0
2018102102,1380,pass_outcome_incomplete,1,2,right,108,0,short,116.27,3.83,0
2018102104,1533,ball_snap,2,1,left,86,0,short,85.53,30.11,0
2018102104,1533,pass_outcome_incomplete,2,1,left,86,0,short,61.69,6.6,0
2018102106,1652,ball_snap,2,2,left,79,-8,short,80.33,24,0
2018102102,2157,ball_snap,3,3,right,53,0,short,52.81,23.75,0
2018102102,2157,pass_outcome_incomplete,3,3,right,53,0,short,85.39,-0.96,0
2018102102,2278,ball_snap,2,2,left,85,0,short,86.01,29.65,0
2018102102,2278,pass_outcome_incomplete,2,2,left,85,0,short,67.07,23.78,0
2018102102,2300,ball_snap,3,2,left,85,-1,short,85.31,29.85,0
2018102109,2616,ball_snap,2,3,right,25,0,short,24.29,24.52,0
2018102109,2616,pass_outcome_incomplete,2,3,right,25,0,short,57.96,13.56,0
2018102108,2754,ball_snap,2,3,left,40,0,short,41.77,23.37,0
2018102108,2754,pass_outcome_incomplete,2,3,left,40,0,short,17.13,45.14,0
2018102102,2896,ball_snap,3,1,right,103,-4,short,100.74,26.21,0
2018102109,2900,ball_snap,3,1,left,59,0,short,58.92,29.69,0
2018102109,2900,pass_outcome_incomplete,3,1,left,59,0,short,70.71,19.13,0
2018102104,2974,ball_snap,3,2,left,58,0,short,58.69,30.24,0
2018102104,2974,pass_outcome_incomplete,3,2,left,58,0,short,54.43,51.97,0
2018102107,3164,ball_snap,2,3,right,25,-8,short,23.11,29.52,0
2018102102,3411,ball_snap,3,3,right,48,0,short,47.1,29.88,0
2018102102,3411,pass_outcome_incomplete,3,3,right,48,0,short,57.09,50.97,0
2018102109,3502,ball_snap,3,3,right,55,0,short,54.02,29.83,0
2018102109,3502,pass_outcome_incomplete,3,3,right,55,0,short,66.54,38.99,0
2018102108,3514,ball_snap,2,2,left,36,0,short,36.95,28.99,0
2018102108,3514,pass_outcome_incomplete,2,2,left,36,0,short,42.74,35.25,0
2018102109,3778,ball_snap,2,2,left,12,0,short,12.07,26.8,0
2018102109,3778,pass_outcome_incomplete,2,2,left,12,0,short,0.3,2.63,0
2018102108,3845,ball_snap,3,2,right,96,0,short,96.11,29.57,0
2018102108,3845,pass_outcome_incomplete,3,2,right,96,0,short,116.05,30.95,0
2018102108,3867,ball_snap,4,2,right,96,-8,short,94.78,29.66,0
2018102109,3887,ball_snap,3,2,right,19,-4,short,18.68,28.75,0
2018102102,4134,ball_snap,3,2,left,45,0,short,45.29,23.99,0
2018102101,98,ball_snap,3,3,right,42,2,short,41.62,29.86,0
2018102107,4277,ball_snap,2,3,left,79,0,short,81,29.82,0
2018102107,4277,pass_outcome_incomplete,2,3,left,79,0,short,58.22,41.04,0
2018102107,4389,ball_snap,3,1,left,55,0,short,55.47,23.52,0
2018102107,4389,pass_outcome_incomplete,3,1,left,55,0,short,45.61,34.11,0
2018102109,4647,ball_snap,3,3,left,48,-7,short,48.03,29.71,0
2018102111,471,ball_snap,3,2,left,27,0,short,28.65,23.96,0
2018102111,471,pass_outcome_incomplete,3,2,left,27,0,short,30.01,10.76,0
2018102101,1107,ball_snap,2,1,right,42,0,short,42.01,23.7,0
2018102101,1107,pass_outcome_incomplete,2,1,right,42,0,short,39.31,23.43,0
2018102111,783,ball_snap,2,3,left,71,0,short,71.94,24.08,0
2018102111,783,pass_outcome_incomplete,2,3,left,71,0,short,43.01,19.12,0
2018102111,809,ball_snap,3,3,left,71,0,short,71.69,24.26,0
2018102111,809,pass_outcome_incomplete,3,3,left,71,0,short,57.59,38.9,0
2018102111,1221,ball_snap,3,3,right,96,-5,short,95.5,29.46,0
2018102101,1894,ball_snap,2,2,right,NA,1,short,102.91,30.07,0
2018102101,1894,pass_outcome_incomplete,2,2,right,NA,1,short,102.76,30.81,0
2018102101,1927,ball_snap,1,1,right,109,0,short,108.22,30.11,0
2018102101,1927,pass_outcome_incomplete,1,1,right,109,0,short,100.98,21.08,0
2018102101,2393,ball_snap,2,2,left,63,0,short,63.19,29.86,0
2018102101,2393,pass_outcome_incomplete,2,2,left,63,0,short,42.54,54.3,0
2018102111,2567,ball_snap,3,1,left,76,0,short,76.77,23.78,0
2018102110,2782,ball_snap,2,3,left,39,0,short,39.13,29.93,0
2018102110,2782,pass_outcome_incomplete,2,3,left,39,0,short,39.83,50.56,0
2018102110,2804,ball_snap,3,3,left,39,0,short,38.94,29.86,0
2018102101,3869,ball_snap,3,3,left,31,0,short,31.09,30.21,0
2018102101,3869,pass_outcome_incomplete,3,3,left,31,0,short,16.89,53.91,0
2018102105,498,ball_snap,2,2,right,27,0,short,26.59,23.72,0
2018102105,498,pass_outcome_incomplete,2,2,right,27,0,short,41.22,14.7,0
2018102105,702,ball_snap,3,3,right,62,-2,short,60.17,23.66,0
2018102105,3560,ball_snap,3,3,right,42,0,short,41.4,23.65,0
2018102105,3560,pass_outcome_incomplete,3,3,right,42,0,short,56.38,2.43,0
2018102200,663,ball_snap,3,2,left,60,-6,short,60.14,26.57,0
2018102200,2196,ball_snap,4,1,right,109,0,short,108.27,29.64,0
2018102200,2196,pass_outcome_incomplete,4,1,right,109,0,short,114.26,12.94,0
2018102200,3038,ball_snap,3,2,left,77,-8,short,77.1,23.89,0
2018102200,3110,ball_snap,2,1,right,54,0,short,53.89,30.01,0
2018102500,297,ball_snap,4,1,right,82,0,short,82.55,29.78,0
2018102500,297,pass_outcome_incomplete,4,1,right,82,0,short,80.36,13.01,0
2018102500,1175,ball_snap,3,2,left,77,-1,short,77.24,23.95,0
2018102500,1859,ball_snap,2,2,left,78,0,short,78.55,23.67,0
2018102500,2487,ball_snap,2,1,left,76,0,short,76.09,29.89,0
2018102500,2487,pass_outcome_incomplete,2,1,left,76,0,short,39.14,16.43,0
2018102500,3095,ball_snap,3,3,left,33,0,short,30.64,-2.61,0
2018102500,3095,pass_outcome_incomplete,3,3,left,33,0,short,30.79,-3.48,0
2018102800,73,ball_snap,2,3,left,78,0,short,78.05,24,0
2018102800,73,pass_outcome_incomplete,2,3,left,78,0,short,79.68,21.03,0
2018102800,2165,ball_snap,2,2,right,62,0,short,61.82,24.38,0
2018102800,2165,pass_outcome_incomplete,2,2,right,62,0,short,68.94,40.11,0
2018102800,2508,ball_snap,2,1,right,67,-6,short,66.23,24.02,0
2018102800,3450,ball_snap,2,1,left,74,0,short,75.48,30.05,0
2018102800,3450,pass_outcome_incomplete,2,1,left,74,0,short,67.5,24.36,0
2018102800,3472,ball_snap,3,1,left,74,0,short,74.89,29.95,0
2018102800,3472,pass_outcome_incomplete,3,1,left,74,0,short,74.66,10.93,0
